_id,text,distance,checked,lat,lng
510afb516f9bdd39b0bc1d55,3703 POWELTON AV PHILADELPHIA PA,2.84796796915,True,39.959956,-75.195498
510afb516f9bdd39b0bc1d56,1300 RISING SUN AV PHILADELPHIA PA,5.81351754734,True,40.003658,-75.150237
510afb516f9bdd39b0bc1d57,1614 CECIL MOORE AV PHILADELPHIA PA,2.9816208252,True,39.979160,-75.161693
510afb516f9bdd39b0bc1d58,33 N 2ND ST PHILADELPHIA PA,1.72403007092,True,39.950865,-75.143450
510afb516f9bdd39b0bc1d59,4820 SANSOM ST PHILADELPHIA PA,4.69096402687,True,39.956638,-75.218332
510afb516f9bdd39b0bc1d5a,749 S 2ND ST PHILADELPHIA PA,2.11496502608,True,39.938838,-75.146163
510afb516f9bdd39b0bc1d5b,133 S 13TH ST PHILADELPHIA PA,0.358879821765,True,39.949467,-75.161779
510afb516f9bdd39b0bc1d5c,4800 SMICK ST PHILADELPHIA PA,10.6591026813,True,40.033110,-75.231057
510afb516f9bdd39b0bc1d5d,1900 S 15TH ST PHILADELPHIA PA,2.89727583781,True,39.926970,-75.171067
510afb516f9bdd39b0bc1d5e,2036 RACE ST PHILADELPHIA PA,1.0404343936,True,39.957411,-75.173874
510afb516f9bdd39b0bc1d5f,1000 BRLK CHESTNUT ST PHILADELPHIA PA,2.64870978924,True,39.954664,-75.194510
510afb516f9bdd39b0bc1d60,218 N 9TH ST PHILADELPHIA PA,0.876525871064,True,39.955768,-75.154290
510afb516f9bdd39b0bc1d61,4519 BALTIMORE AV PHILADELPHIA PA,4.29242969481,True,39.949105,-75.213752
510afb516f9bdd39b0bc1d62,1000 FRANKFORD AV PHILADELPHIA PA,2.83848886137,True,39.964770,-75.134457
510afb516f9bdd39b0bc1d63,1736 LOMBARD ST PHILADELPHIA PA,1.03193289633,True,39.945229,-75.171286
510afb516f9bdd39b0bc1d64,4100 LANCASTER AV PHILADELPHIA PA,3.85373796677,True,39.964965,-75.205709
510afb516f9bdd39b0bc1d65,30 S FRONT ST PHILADELPHIA PA,1.81740879429,True,39.948816,-75.142772
510afb516f9bdd39b0bc1d66,713 PINE ST PHILADELPHIA PA,1.19490211482,True,39.944521,-75.154025
510afb516f9bdd39b0bc1d67,3707 GERMANTOWN AV PHILADELPHIA PA,6.44931086934,True,40.009553,-75.150801
510afb516f9bdd39b0bc1d68,7244 CASTOR AV PHILADELPHIA PA,13.7055351463,True,40.050881,-75.066845
510afb516f9bdd39b0bc1d69,300 LEVERINGTON AV PHILADELPHIA PA,10.2795091499,True,40.032119,-75.224643
510afb516f9bdd39b0bc1d6a,4001 MAIN ST PHILADELPHIA PA,8.83407463648,True,40.020839,-75.216204
510afb516f9bdd39b0bc1d6b,1126 SPRUCE ST PHILADELPHIA PA,0.722477884644,True,39.946246,-75.160802
510afb516f9bdd39b0bc1d6c,2900 30TH ST STATION PHILADELPHIA PA,1.69882554516,True,39.954770,-75.183264
510afb516f9bdd39b0bc1d6d,1715 CHESTNUT ST PHILADELPHIA PA,0.494496033494,True,39.951784,-75.169326
510afb516f9bdd39b0bc1d6e,4207 FRANKFORD AV PHILADELPHIA PA,8.89253886721,True,40.008851,-75.089671
510afb516f9bdd39b0bc1d6f,3621 N BROAD ST PHILADELPHIA PA,6.29839381129,True,40.008254,-75.151403
510afb516f9bdd39b0bc1d70,1200 SPRUCE ST PHILADELPHIA PA,0.705943297966,True,39.946300,-75.161216
510afb516f9bdd39b0bc1d71,8407 GERMANTOWN AV PHILADELPHIA PA,14.1373498041,True,40.075518,-75.204927
510afb516f9bdd39b0bc1d72,119 N 11TH ST PHILADELPHIA PA,0.570807504962,True,39.954452,-75.157448
510afb516f9bdd39b0bc1d73,717 BAINBRIDGE ST PHILADELPHIA PA,1.43143442451,True,39.941482,-75.154651
510afb516f9bdd39b0bc1d74,7253 RISING SUN AV PHILADELPHIA PA,13.8309905148,True,40.060957,-75.084339
510afb516f9bdd39b0bc1d75,500 SOMERSET ST PHILADELPHIA PA,5.01368563411,True,39.993659,-75.139893
510afb516f9bdd39b0bc1d76,1100 N HANCOCK ST PHILADELPHIA PA,2.75556370585,True,39.967345,-75.137803
510afb516f9bdd39b0bc1d77,7352 FRANKFORD AV PHILADELPHIA PA,14.2549896889,True,40.037804,-75.038797
510afb516f9bdd39b0bc1d78,8022 GERMANTOWN AV PHILADELPHIA PA,13.6078503746,True,40.071286,-75.201395
510afb516f9bdd39b0bc1d79,3400 ST VINCENT ST PHILADELPHIA PA,13.7314973487,True,40.036746,-75.045861
510afb516f9bdd39b0bc1d7a,301 S 21ST ST PHILADELPHIA PA,1.16980482923,True,39.948362,-75.176259
510afb516f9bdd39b0bc1d7b,4700 UMBRIA ST PHILADELPHIA PA,10.5166127565,True,40.031559,-75.231105
510afb516f9bdd39b0bc1d7c,969 N 29TH ST PHILADELPHIA PA,2.95850303484,True,39.974148,-75.183548
510afb516f9bdd39b0bc1d7d,519 S 4TH ST PHILADELPHIA PA,1.68373173686,True,39.942134,-75.149040
510afb516f9bdd39b0bc1d7e,1732 SPRUCE ST PHILADELPHIA PA,0.821748671154,True,39.947642,-75.170970
510afb516f9bdd39b0bc1d7f,500 CARPENTER ST PHILADELPHIA PA,2.07006447832,True,39.935971,-75.152121
510afb516f9bdd39b0bc1d80,1800 ALLEGHENY AV PHILADELPHIA PA,5.57840885251,True,40.002469,-75.159788
510afb516f9bdd39b0bc1d81,919 WALNUT ST PHILADELPHIA PA,0.705836877665,True,39.948812,-75.156734
510afb516f9bdd39b0bc1d82,1600 MONTROSE ST PHILADELPHIA PA,1.47911589258,True,39.939932,-75.169678
510afb516f9bdd39b0bc1d83,799 S 13TH ST PHILADELPHIA PA,1.31716180966,True,39.940543,-75.163960
510afb516f9bdd39b0bc1d84,3600 SANSOM ST PHILADELPHIA PA,2.74186031314,True,39.953866,-75.195687
510afb516f9bdd39b0bc1d85,2100 ARCH ST PHILADELPHIA PA,1.05480394945,True,39.955784,-75.175131
510afb516f9bdd39b0bc1d86,6427 RISING SUN AV PHILADELPHIA PA,12.3538432505,True,40.050132,-75.094638
510afb516f9bdd39b0bc1d87,212 N 13TH ST PHILADELPHIA PA,0.51754351588,True,39.956413,-75.160535
510afb516f9bdd39b0bc1d88,337 SOUTH ST PHILADELPHIA PA,1.73193875124,True,39.941669,-75.148834
510afb516f9bdd39b0bc1d89,2100 S 11TH ST PHILADELPHIA PA,3.19413948955,True,39.923668,-75.164467
510afb516f9bdd39b0bc1d8a,1301 BAINBRIDGE ST PHILADELPHIA PA,1.09160802508,True,39.942573,-75.163973
510afb516f9bdd39b0bc1d8b,199 N 32ND ST PHILADELPHIA PA,2.16663770916,True,39.958838,-75.187563
510afb516f9bdd39b0bc1d8c,800 SOUTH ST PHILADELPHIA PA,1.31209177919,True,39.942276,-75.155638
510afb516f9bdd39b0bc1d8d,1800 DICKINSON ST PHILADELPHIA PA,2.3989698962,True,39.932516,-75.174543
510afb516f9bdd39b0bc1d8e,4099 POWELTON AV PHILADELPHIA PA,3.61949392638,True,39.958933,-75.205175
510afb516f9bdd39b0bc1d8f,2100 DORRANCE ST PHILADELPHIA PA,3.23959546662,True,39.925222,-75.177318
510afb516f9bdd39b0bc1d90,620 GERMANTOWN AV PHILADELPHIA PA,2.6136190205,True,39.965069,-75.137761
510afb516f9bdd39b0bc1d91,759 S 22ND ST PHILADELPHIA PA,1.69372002546,True,39.942725,-75.178940
510afb516f9bdd39b0bc1d92,622 S 4TH ST PHILADELPHIA PA,1.74717795296,True,39.941050,-75.149384
510afb516f9bdd39b0bc1d93,4811 FRANKFORD AV PHILADELPHIA PA,10.067814492,True,40.018021,-75.082180
510afb516f9bdd39b0bc1d94,5537 OLNEY AV PHILADELPHIA PA,9.72927423486,True,40.037984,-75.139912
510afb516f9bdd39b0bc1d95,1631 FITZWATER ST PHILADELPHIA PA,1.23819502651,True,39.942492,-75.170244
510afb516f9bdd39b0bc1d96,FOX CHASE LOT 2 PHILADELPHIA PA,15.4531735319,True,40.076625,-75.082267
510afb516f9bdd39b0bc1d97,5600 FRANKFORD AV PHILADELPHIA PA,11.100371333,True,40.024981,-75.074142
510afb516f9bdd39b0bc1d98,1821 SANSOM ST PHILADELPHIA PA,0.687349334178,True,39.951090,-75.171463
510afb516f9bdd39b0bc1d99,4800 OLD YORK RD PHILADELPHIA PA,8.32920311929,True,40.026181,-75.146805
510afb516f9bdd39b0bc1d9a,2321 S 15TH ST PHILADELPHIA PA,3.50007271181,True,39.921554,-75.171852
510afb516f9bdd39b0bc1d9b,269 S 21ST ST PHILADELPHIA PA,1.13183565425,True,39.948742,-75.175976
510afb516f9bdd39b0bc1d9c,1700 PAGE ST PHILADELPHIA PA,3.54808134989,True,39.984259,-75.161641
510afb516f9bdd39b0bc1d9d,1436 SNYDER AV PHILADELPHIA PA,3.18142525949,True,39.924376,-75.171194
510afb516f9bdd39b0bc1d9e,800 WASHINGTON AV PHILADELPHIA PA,1.92386704717,True,39.935785,-75.157216
510afb516f9bdd39b0bc1d9f,1300 WINDRIM AV PHILADELPHIA PA,8.86916657333,True,40.030771,-75.144321
510afb516f9bdd39b0bc1da0,1708 DELANCEY PL PHILADELPHIA PA,0.82898362103,True,39.946903,-75.170169
510afb516f9bdd39b0bc1da1,100 VINE ST PHILADELPHIA PA,1.81072065378,True,39.954965,-75.142603
510afb516f9bdd39b0bc1da2,149 N 9TH ST PHILADELPHIA PA,0.842575794309,True,39.954896,-75.154252
510afb516f9bdd39b0bc1da3,2034 CHESTNUT ST PHILADELPHIA PA,0.967808117679,True,39.951986,-75.174920
510afb516f9bdd39b0bc1da4,134 MARKOE ST PHILADELPHIA PA,4.66824864438,True,39.967632,-75.214611
510afb516f9bdd39b0bc1da5,2056 LOCUST ST PHILADELPHIA PA,1.10049669402,True,39.949436,-75.175902
510afb516f9bdd39b0bc1da6,1733 CHESTNUT ST PHILADELPHIA PA,0.55606266087,True,39.951735,-75.170046
510afb516f9bdd39b0bc1da7,5833 GERMANTOWN AV PHILADELPHIA PA,9.55674064221,True,40.037793,-75.176109
510afb516f9bdd39b0bc1da8,12 S 10TH ST PHILADELPHIA PA,0.576389980605,True,39.950986,-75.157067
510afb516f9bdd39b0bc1da9,1935 CHESTNUT ST PHILADELPHIA PA,0.816130887308,True,39.952043,-75.173142
510afb516f9bdd39b0bc1daa,200 S S 13TH ST PHILADELPHIA PA,0.393145468129,True,39.949022,-75.162154
510afb516f9bdd39b0bc1dab,3404 SANSOM ST PHILADELPHIA PA,2.46397446618,True,39.953593,-75.192442
510afb516f9bdd39b0bc1dac,264 SPARKS ST PHILADELPHIA PA,10.7470631829,True,40.044542,-75.125555
510afb516f9bdd39b0bc1dad,N 20TH ST PHILADELPHIA PA,3.40842830622,True,39.982940,-75.166766
510afb516f9bdd39b0bc1dae,5222 WALNUT ST PHILADELPHIA PA,5.36804060333,True,39.956942,-75.226275
510afb516f9bdd39b0bc1daf,1623 MT VERNON ST PHILADELPHIA PA,1.43099405764,True,39.965198,-75.165146
510afb516f9bdd39b0bc1db0,2142 S BROAD ST PHILADELPHIA PA,3.27629111541,True,39.923370,-75.170264
510afb516f9bdd39b0bc1db1,1414 CHESTNUT ST PHILADELPHIA PA,0.18933225399,True,39.950947,-75.164767
510afb516f9bdd39b0bc1db2,240 S 8TH ST PHILADELPHIA PA,0.98934015704,True,39.946698,-75.154652
510afb516f9bdd39b0bc1db3,3925 WALNUT ST PHILADELPHIA PA,3.26857870616,True,39.954035,-75.201864
510afb516f9bdd39b0bc1db4,400 N 18TH ST PHILADELPHIA PA,1.03231855176,True,39.960923,-75.168335
510afb516f9bdd39b0bc1db5,900 LOCUST ST PHILADELPHIA PA,0.841483644678,True,39.947159,-75.156439
510afb516f9bdd39b0bc1db6,299 S 8TH ST PHILADELPHIA PA,1.04013850597,True,39.946037,-75.154615
510afb516f9bdd39b0bc1db7,500 W ROOSEVELT PHILADELPHIA PA,8.31515889534,True,40.023500,-75.133398
510afb516f9bdd39b0bc1db8,1100 SPRUCE ST PHILADELPHIA PA,0.782377465029,True,39.946022,-75.159660
510afb516f9bdd39b0bc1db9,600 SEARS ST PHILADELPHIA PA,2.39284212596,True,39.932004,-75.154572
510afb516f9bdd39b0bc1dba,3700 WALNUT ST PHILADELPHIA PA,2.84645052564,True,39.953170,-75.196956
510afb516f9bdd39b0bc1dbb,3900 PECHIN ST PHILADELPHIA PA,8.77547260894,True,40.022364,-75.211199
510afb516f9bdd39b0bc1dbc,7241 RISING SUN AV PHILADELPHIA PA,13.7889439321,True,40.060655,-75.084647
510afb516f9bdd39b0bc1dbd,1500 VBLK JOHN F KENNEDY PHILADELPHIA PA,0.213161794718,True,39.953635,-75.165474
510afb516f9bdd39b0bc1dbe,6241 CALLOWHILL ST PHILADELPHIA PA,7.16405862481,True,39.968907,-75.244823
510afb516f9bdd39b0bc1dbf,6335 WOODLAND AV PHILADELPHIA PA,6.53611958456,True,39.926810,-75.232606
510afb516f9bdd39b0bc1dc0,3900 BARING ST PHILADELPHIA PA,3.23779307933,True,39.960538,-75.200046
510afb516f9bdd39b0bc1dc1,400 PORTER ST PHILADELPHIA PA,3.97697095277,True,39.917297,-75.154541
510afb516f9bdd39b0bc1dc2,2564 ALLEGHENY AV PHILADELPHIA PA,6.26801245701,True,39.985520,-75.104075
510afb516f9bdd39b0bc1dc3,6200 W ARCH ST PHILADELPHIA PA,7.00958736207,True,39.964030,-75.244403
510afb516f9bdd39b0bc1dc4,5400 N 12TH ST PHILADELPHIA PA,9.34843607787,True,40.034786,-75.141807
510afb516f9bdd39b0bc1dc5,6329 WOODLAND AV PHILADELPHIA PA,6.53329461557,True,39.927079,-75.232738
510afb516f9bdd39b0bc1dc6,400 TABOR RD PHILADELPHIA PA,9.52976797382,True,40.033959,-75.129273
510afb516f9bdd39b0bc1dc7,100 VASSAR ST PHILADELPHIA PA,8.41245856162,True,40.018639,-75.211247
510afb516f9bdd39b0bc1dc8,2100 SANSOM ST PHILADELPHIA PA,1.03210336221,True,39.951531,-75.175635
510afb516f9bdd39b0bc1dc9,134 MARKET ST PHILADELPHIA PA,1.7359831302,True,39.949767,-75.143501
510afb516f9bdd39b0bc1dca,1217 SPRING GARDEN ST PHILADELPHIA PA,1.17444562488,True,39.962208,-75.158514
510afb516f9bdd39b0bc1dcb,602 SOUTH ST PHILADELPHIA PA,1.50082211362,True,39.941873,-75.152535
510afb516f9bdd39b0bc1dcc,715 SANSOM ST PHILADELPHIA PA,0.971893771356,True,39.948794,-75.153183
510afb516f9bdd39b0bc1dcd,1200 NORRIS ST PHILADELPHIA PA,3.48228871167,True,39.982805,-75.153870
510afb516f9bdd39b0bc1dce,1701 WALLACE ST PHILADELPHIA PA,1.52268046094,True,39.965979,-75.165731
510afb516f9bdd39b0bc1dcf,1100 RITNER ST PHILADELPHIA PA,3.60696841436,True,39.919979,-75.165455
510afb516f9bdd39b0bc1dd0,3220 KENSINGTON AV PHILADELPHIA PA,6.60253467866,True,39.997106,-75.112605
510afb516f9bdd39b0bc1dd1,1700 LOMBARD ST PHILADELPHIA PA,0.985048745645,True,39.945159,-75.170263
510afb516f9bdd39b0bc1dd2,109 S 8TH ST PHILADELPHIA PA,0.879387899318,True,39.949256,-75.154103
510afb516f9bdd39b0bc1dd3,1319 TABOR RD PHILADELPHIA PA,9.67581789961,True,40.038054,-75.143665
510afb516f9bdd39b0bc1dd4,600 S FRONT ST PHILADELPHIA PA,2.09193466449,True,39.940970,-75.144071
510afb516f9bdd39b0bc1dd5,1400 MAGEE AV PHILADELPHIA PA,12.4648067503,True,40.042523,-75.076586
510afb516f9bdd39b0bc1dd6,126 ARCH ST PHILADELPHIA PA,1.78136778523,True,39.951775,-75.142695
510afb516f9bdd39b0bc1dd7,6129 WOODLAND AV PHILADELPHIA PA,6.25279970226,True,39.928714,-75.230106
510afb516f9bdd39b0bc1dd8,2100 N MARKET ST PHILADELPHIA PA,1.38040645102,True,39.954951,-75.179423
510afb516f9bdd39b0bc1dd9,7700 CASTOR AV PHILADELPHIA PA,14.6369534027,True,40.057688,-75.060463
510afb516f9bdd39b0bc1dda,1500 DICKINSON ST PHILADELPHIA PA,2.35596892884,True,39.931766,-75.169938
510afb516f9bdd39b0bc1ddb,303 CHERRY ST PHILADELPHIA PA,1.55247854114,True,39.953249,-75.145400
510afb516f9bdd39b0bc1ddc,1425 WALNUT ST PHILADELPHIA PA,0.333089262146,True,39.949683,-75.165265
510afb516f9bdd39b0bc1ddd,7200 STENTON AV PHILADELPHIA PA,13.0484799297,True,40.068901,-75.181786
